game_id,transcript,result,player_one,player_two,player_one_score,player_two_score,player_one_illegal_moves,player_two_illegal_moves,player_one_resignation,player_two_resignation,player_one_failed_to_find_legal_move,player_two_failed_to_find_legal_move,game_title,number_of_moves,time_taken
1695411061-1765,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[White Title ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId""4168119""]
[TimeControl40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard']
1. e4 e6
2. d4 d5
3. Nc3 dxe4
4. Nxe4 Be7
5. Nf3 Nc6
6. c3 h6
7. Bd3 a5
8. O-O Nf6
9. Qe2 Bd6
10. Re1 Nxe4
11. Qxe4 Qf6
12. Bd2 Kf8
13. Rad1 Bd7
14. Ne5 Qd8
15. Qf3 Nxe5
16. dxe5 Be7
17. Bg6 f6
18. exf6 gxf6
19. Qh5 Kg7
20. Bf7 Bc5
21. Qg6+ Kf8
22. Bxh6+ Rxh6
23. Qg8+ Ke7
24. Rxe6+ Bxe6
25. Rxd8 Rxd8
26. Qg7 Rd1#",0-1,gpt-3.5-turbo-instruct,Stockfish 2,0,1,0,0,False,False,False,False,gpt-3.5-turbo-instruct vs. Stockfish 2,27,12.383737087249756
1695411073-7114,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[White Title ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId""4168119""]
[TimeControl40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard']
1. e4 Nc6
2. d4 e6
3. Nf3 a6
4. Bd3 Nb4
5. O-O Nxd3
6. Qxd3 b6
7. Nc3 d6
8. Bg5 Be7
9. Bxe7 Nxe7
10. Rfe1 Ng6
11. Rad1 O-O
12. Qe3 a5
13. e5 Re8
14. exd6 Bb7
15. dxc7 Qxc7
16. Ne5 Nh4
17. f3 Rac8
18. Qf4 Nf5
19. g4 f6
20. gxf5 fxe5
21. dxe5 Rf8
22. f6 Rxf6
23. Qd4 Rh6
24. Qd6 Rg6+
25. Kf2 Rf8
26. Qxc7 Rxf3+
27. Ke2 Rg2#",0-1,gpt-3.5-turbo-instruct,Stockfish 2,0,1,0,0,False,False,False,False,gpt-3.5-turbo-instruct vs. Stockfish 2,28,11.966037034988403
1695411096-4477,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[White Title ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId""4168119""]
[TimeControl40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard']
1. e4 d5
2. exd5 Qxd5
3. Nc3 Qe6+
4. Be2 c6
5. d4 g6
6. Nf3 Nf6
7. O-O Qd6
8. Ne5 Bg7
9. Bf4 Nd5
10. Nxd5 cxd5
11. Bb5+ Nd7
12. Nxd7 Qxf4
13. Nb6+ Kd8
14. Nxa8 h5
15. c3 h4
16. Qf3 Qxf3
17. gxf3 Bf5
18. Rfe1 Bh6
19. Re5 h3
20. Rxd5+ Kc8
21. Re1 Kb8
22. Rxe7 a6
23. Bc4 Bf4
24. Nb6 Rh7
25. Rd8+ Ka7
26. Nd5 Bg5
27. Ree8 Bxd8
28. Rxd8 Rh5
29. Ne3 Bb1
30. Bxf7 Rb5
31. b4 Rf5
32. Nxf5 gxf5
33. Rh8 Bd3
34. Rxh3 a5
35. bxa5 Be2
36. Rh5 Bxf3
37. Rxf5 Bh1
38. Kxh1 Ka8
39. h4 b6
40. axb6 Kb7
41. h5 Kxb6
42. h6 Ka6
43. h7 Kb7
44. h8=Q Kc7
45. Qe5+ Kd8
46. Qd6+ Kc8
47. Rc5+ Kb7
48. Bd5+ Ka7
49. Ra5#",1-0,gpt-3.5-turbo-instruct,Stockfish 3,1,0,0,0,False,False,False,False,gpt-3.5-turbo-instruct vs. Stockfish 3,49,21.594112873077393
1695411114-1265,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[White Title ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId""4168119""]
[TimeControl40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard']
1. e4 e6
2. d4 c5
3. d5 g6
4. Nc3 Nf6
5. Nf3 a6
6. a4 Bg7
7. Be2 d6
8. O-O h6
9. Nd2 exd5
10. exd5 Nbd7
11. Nc4 O-O
12. Nxd6 Kh7
13. Bf4 Nb8
14. Nxc8 Qxc8
15. Bf3 Re8
16. Re1 Qd7
17. Rxe8 Qxe8
18. Qd2 Qh8
19. Re1 Qf8
20. d6 Nc6
21. Bxc6 bxc6
22. Re7 Re8
23. Qe2 Rxe7
24. dxe7 Qc8
25. Ne4 Nh5
26. Nd6 Qh3
27. gxh3 Nxf4
28. e8=Q Nxe2+
29. Qxe2 Bxb2
30. Qe7 Bg7
31. Qxf7 a5
32. Ne8 Kh8
33. Qxg7#",1-0,gpt-3.5-turbo-instruct,Stockfish 3,1,0,0,0,False,False,False,False,gpt-3.5-turbo-instruct vs. Stockfish 3,33,18.71654176712036
1695411144-9439,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[White Title ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId""4168119""]
[TimeControl40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard']
1. e4 c6
2. d4 d5
3. Nd2 dxe4
4. Nxe4 Nf6
5. Nxf6+ gxf6
6. c3 Bf5
7. Bd3 Qa5
8. b4 Qd5
9. Nf3 Bxd3
10. Qxd3 Nd7
11. O-O Ne5
12. Nxe5 fxe5
13. Be3 exd4
14. Qxd4 Qxd4
15. Bxd4 Rg8
16. Rfe1 a5
17. a3 Rg6
18. g3 Bg7
19. Bxg7 Rxg7
20. Kg2 axb4
21. axb4 Rxa1
22. Rxa1 Kd7
23. Ra7 Rg5
24. Rxb7+ Kd8
25. c4 Rf5
26. f4 Rf6
27. Kf3 Rd6
28. Ke3 h6
29. c5 Rd1
30. Rb6 Kc7
31. Ra6 Rb1
32. Ra7+ Kb8
33. Rxe7 Re1+
34. Kd4 Rxe7
35. h3 Re1
36. g4 h5
37. gxh5 Ka8
38. h6 Rh1
39. Ke5 Rxh3
40. Kd6 Rxh6+
41. Kc7 f5
42. Kb6 Kb8
43. Ka6 Rh4
44. Kb6 Rh6
45. Ka6 Rh4
46. Kb6 Rxf4
47. Kxc6 Rxb4
48. Kd7 f4
49. c6 Rd4+
50. Ke6 Kc7
51. Ke5 Ra4
52. Kd5 f3
53. Kc5 Kc8
54. Kb5 Re4
55. Kc5 Ra4
56. Kb5 Rg4
57. Kc5 Kc7
58. Kd5 f2
59. Ke5 Rh4
60. Kd5 f1=Q
61. Ke5 Rb4
62. Kd5 Rh4
63. Ke5 Ra4
64. Kd5 Qf5#",0-1,gpt-3.5-turbo-instruct,Stockfish 3,0,1,0,0,False,False,False,False,gpt-3.5-turbo-instruct vs. Stockfish 3,65,29.704535961151123
1695411175-1598,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[White Title ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId""4168119""]
[TimeControl40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard']
1. e4 c5
2. Nf3 g6
3. d4 cxd4
4. Nxd4 Bg7
5. Nc3 Qa5
6. Nb3 Bxc3+
7. bxc3 Qc7
8. Bd3 d6
9. O-O Nf6
10. f4 Qxc3
11. Rb1 Nbd7
12. Bb2 Qb4
13. e5 Ne4
14. exd6 O-O
15. dxe7 Re8
16. f5 Qxe7
17. fxg6 hxg6
18. Bxe4 Qxe4
19. Qd2 Qe3+
20. Qxe3 Rxe3
21. Rbe1 Rxe1
22. Rxe1 b6
23. Re8+ Nf8
24. Ba3 Bb7
25. Rxa8 Bxa8
26. Bxf8 Kxf8
27. Kf2 Be4
28. Nd4 f6
29. g3 Bh1
30. Ke3 g5
31. h4 gxh4
32. gxh4 Bd5
33. a3 a6
34. Kf4 Kf7
35. Nf5 Kf8
36. Ne3 Bb7
37. Kf5 Kf7
38. Ng4 Bg2
39. Nxf6 Kg7
40. Nd7 Bh3+
41. Ke5 Bxd7
42. Kd6 Bc8
43. Kc7 Bh3
44. Kxb6 Bc8
45. c4 Kf6
46. c5 Kg6
47. c6 Kh5
48. c7 Kxh4
49. Ka7 Kg5
50. Kb8 Be6
51. c8=Q Bxc8
52. Kxc8 a5
53. Kb7 Kf5
54. Kb6 a4
55. Kb5 Kf6
56. Kxa4 Ke7
57. Kb5 Kd7
58. Kb6 Kc8
59. Ka7 Kc7
60. a4 Kc6
61. a5 Kc7
62. a6 Kc8
63. Kb6 Kb8
64. a7+ Ka8
65. Ka6",1/2-1/2,gpt-3.5-turbo-instruct,Stockfish 3,1/2,1/2,0,0,False,False,False,False,gpt-3.5-turbo-instruct vs. Stockfish 3,65,31.237434148788452
1695411198-8945,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[White Title ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId""4168119""]
[TimeControl40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard']
1. e4 c6
2. d4 d6
3. Nc3 g6
4. f4 b5
5. Nf3 b4
6. Ne2 d5
7. e5 Bg4
8. Ng3 e6
9. h3 Bf5
10. Nxf5 exf5
11. Bd3 Ne7
12. O-O Nd7
13. Bd2 Nc8
14. Qe1 Ndb6
15. Bxb4 Bxb4
16. Qxb4 Nd7
17. Rae1 Rb8
18. Qa3 Nf8
19. Ng5 h6
20. Nf3 Ne6
21. g3 a5
22. c3 Qe7
23. Qxe7+ Kxe7
24. b3 h5
25. h4 Nb6
26. Rb1 c5
27. Rfc1 Rhd8
28. Kf2 a4
29. Ke3 Rdc8
30. Ba6 axb3
31. Bxc8 cxd4+
32. Nxd4 Nc4+
33. Kd3 Nc5+
34. Ke2 Kf8
35. axb3 Rxc8
36. bxc4 Ne4
37. cxd5 Ra8
38. Ra1 Nxg3+
39. Kd3 Rc8
40. c4 Ne4
41. Ra5 g5
42. fxg5 Rd8
43. Nxf5 Nxg5
44. hxg5 Ke8
45. Ra7 h4
46. Rh1 Kf8
47. Rxh4 Rxd5+
48. cxd5 Ke8
49. Rh8#",1-0,gpt-3.5-turbo-instruct,Stockfish 3,1,0,0,0,False,False,False,False,gpt-3.5-turbo-instruct vs. Stockfish 3,49,22.72600293159485
1695411238-7973,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[White Title ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId""4168119""]
[TimeControl40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard']
1. e4 c6
2. d4 e6
3. Nc3 d5
4. Nf3 Nf6
5. e5 Nfd7
6. Bd3 Be7
7. O-O h6
8. Ne2 c5
9. c3 Nc6
10. Be3 g5
11. Ng3 g4
12. Nd2 h5
13. f4 h4
14. Ne2 h3
15. g3 c4
16. Bc2 Nf8
17. f5 Bg5
18. Nf4 exf5
19. Qe2 Ne6
20. Bxf5 Nxf4
21. Bxf4 Bxf5
22. Bxg5 Qxg5
23. Rf4 Rg8
24. Raf1 Ne7
25. b3 Bd3
26. Qf2 Bxf1
27. Nxf1 cxb3
28. axb3 Qh5
29. Ne3 Rd8
30. c4 Rc8
31. Qe2 Qg6
32. Nxg4 Kd7
33. Nf6+ Kc7
34. Nxg8 Qxg8
35. Qh5 dxc4
36. bxc4 Qd8
37. Qxf7 Kb8
38. d5 Ng8
39. Qe6 a5
40. Qxh3 Qb6+
41. Kg2 Qb2+
42. Rf2 Qxe5
43. Qg4 Nf6
44. Qf4 Qxf4
45. Rxf4 Nd7
46. h4 a4
47. c5 Nxc5
48. h5 Ka7
49. h6 Rh8
50. Rc4 Kb6
51. Rh4 Kb5
52. g4 a3
53. g5 a2
54. Rh1 Ne4
55. Ra1 Kc4
56. Rxa2 Nxg5
57. Ra7 b5
58. d6 Rxh6
59. d7 Rd6
60. Kg3 Ne6
61. Kf3 b4
62. Ke4 Nc5+
63. Ke5 Rd3
64. Rc7 Rxd7
65. Rc8 b3
66. Rb8 Rd5+
67. Kf4 Nd7
68. Rb7 Rb5
69. Rc7+ Nc5
70. Ke3 b2
71. Rh7 Na6
72. Rh4+ Kc3
73. Rh1 Rb3
74. Ke2 b1=Q
75. Rxb1 Rxb1
76. Ke3 Nc5
77. Kf4 Rb5
78. Ke5 Kd3
79. Kd5 Ra5
80. Kc6 Kd4
81. Kb6 Ra6+
82. Kb5 Rf6
83. Kb4 Nb7
84. Kb5 Kc3
85. Ka4 Rb6
86. Ka3 Ra6#",0-1,gpt-3.5-turbo-instruct,Stockfish 3,0,1,0,0,False,False,False,False,gpt-3.5-turbo-instruct vs. Stockfish 3,87,40.42923593521118
1695411250-5737,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[White Title ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId""4168119""]
[TimeControl40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard']
1. e4 c5
2. Nf3 Nc6
3. d4 cxd4
4. Nxd4 e6
5. Nc3 Bb4
6. Be2 Bxc3+
7. bxc3 Nge7
8. O-O O-O
9. Ba3 Nxd4
10. cxd4 d5
11. exd5 exd5
12. Bf3 Be6
13. Re1 b6
14. c4 Re8
15. Bxe7 Rxe7
16. cxd5 Bc8
17. d6 Rxe1+
18. Qxe1 Bd7
19. Bxa8 Ba4
20. Qe7 Qxa8
21. d7 Bxd7
22. Qxd7 g6
23. Re1 Kg7
24. Re7 Qd5
25. Qxd5 h5
26. Qxf7+ Kh6
27. h4 a5
28. Qh7#",1-0,gpt-3.5-turbo-instruct,Stockfish 3,1,0,0,0,False,False,False,False,gpt-3.5-turbo-instruct vs. Stockfish 3,28,12.016588926315308
1695411291-7146,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[White Title ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId""4168119""]
[TimeControl40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard']
1. e4 e5
2. Nf3 Nf6
3. Nxe5 Qe7
4. d4 d6
5. Nf3 Nxe4
6. Be2 h6
7. O-O Qd7
8. Re1 d5
9. c4 Bb4
10. Bd2 Nxd2
11. Nbxd2 O-O
12. a3 Bxd2
13. Qxd2 Qd8
14. Rac1 Nd7
15. cxd5 Nb6
16. Bc4 Nxc4
17. Rxc4 a5
18. Qc3 Qxd5
19. Rxc7 a4
20. Ree7 b6
21. Ne5 Be6
22. Ng6 Rfd8
23. Nf4 Qb3
24. Qxb3 Bxb3
25. Red7 Rxd7
26. Rxd7 Rc8
27. h3 g6
28. Rb7 g5
29. Nh5 Rc1+
30. Kh2 Rc6
31. Ng3 Rc2
32. Rxb6 Rxf2
33. Rxh6 Bd5
34. Rd6 Rxg2+
35. Kh1 Bf3
36. Rf6 Bb7
37. Rb6 Rxb2+
38. Rxb7 Rxb7
39. Kg2 Kf8
40. Kf3 Rb2
41. Kg4 Ra2
42. Kxg5 Ra1
43. h4 Rxa3
44. Nf5 Rd3
45. h5 Rd2
46. h6 Kg8
47. Kf6 a3
48. Ne7+ Kh7
49. Kxf7 a2
50. Nf5 Rf2
51. Ke6 Rxf5
52. Kxf5 Kxh6
53. d5 a1=Q
54. d6 Kh5
55. d7 Qa5+
56. Ke6 Qd8
57. Kd6 Kg5
58. Kc6 Qa5
59. Kd6 Kf6
60. Kc6 Kg5
61. Kd6 Kf6
62. Kc6 Ke7
63. d8=Q+ Qxd8
64. Kc5 Qd2
65. Kc4 Kd6
66. Kb3 Ke6
67. Kc4 Qg5
68. Kd4 Qf4+
69. Kd3 Ke5
70. Kc3 Kd5
71. Kd3 Qf2
72. Kc3 Qd4+
73. Kc2 Kc4
74. Kc1 Qd7
75. Kc2 Qg4
76. Kd2 Qf5
77. Ke3 Qg4
78. Kd2 Qh3
79. Ke2 Qf5
80. Ke3 Kc3
81. Ke2 Qf4
82. Ke1 Qf7
83. Ke2 Qf4
84. Ke1 Kd3
85. Kd1 Qe5
86. Kc1 Qb8
87. Kd1 Qh2
88. Ke1 Qf4
89. Kd1 Qd2#",0-1,gpt-3.5-turbo-instruct,Stockfish 3,0,1,0,0,False,False,False,False,gpt-3.5-turbo-instruct vs. Stockfish 3,90,40.49400782585144
1695411312-3632,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[White Title ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId""4168119""]
[TimeControl40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard']
1. e4 e5
2. Nf3 Nc6
3. Bb5 Nf6
4. O-O Bd6
5. Re1 a6
6. Ba4 b5
7. Bb3 O-O
8. c3 Bb7
9. d4 Qe7
10. Bg5 h6
11. Bh4 Na5
12. Bc2 c5
13. d5 Rfe8
14. Nbd2 Rf8
15. Nf1 Rfe8
16. Ne3 Qd8
17. Nf5 Bf8
18. h3 Qb6
19. Nh2 g6
20. Ne3 Nh7
21. Nhg4 Bg7
22. Qd2 d6
23. Rf1 Rab8
24. f4 c4
25. fxe5 h5
26. Nf6+ Nxf6
27. exf6 Nb3
28. axb3 Bh6
29. Bf2 Qc7
30. bxc4 Kh7
31. Qe2 Qd8
32. cxb5 Bc8
33. bxa6 Bxh3
34. gxh3 Rxb2
35. a7 Qc8
36. Qd3 Qb7
37. Rfb1 Bxe3
38. Bxe3 Rxb1+
39. Rxb1 Qxb1+
40. Bxb1 Rf8
41. Qb5 Rc8
42. Qb7 Kg8
43. Qxc8+ Kh7
44. Qf8 g5
45. Qg7#",1-0,gpt-3.5-turbo-instruct,Stockfish 3,1,0,0,0,False,False,False,False,gpt-3.5-turbo-instruct vs. Stockfish 3,45,21.323214054107666
1695411347-5637,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[White Title ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId""4168119""]
[TimeControl40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard']
1. e4 e5
2. Nf3 Nf6
3. Nxe5 Nxe4
4. d4 Nc6
5. Bd3 Nc5
6. Nxc6 Nxd3+
7. Qxd3 bxc6
8. O-O d5
9. Re1+ Be6
10. f4 Be7
11. f5 Bc8
12. Bg5 f6
13. Bf4 O-O
14. Nd2 c5
15. c3 a5
16. Qg3 cxd4
17. Bxc7 Qd7
18. cxd4 Bb4
19. Bf4 Qa7
20. Qd3 Ba6
21. Qe3 Rae8
22. Qxe8 Rxe8
23. Rxe8+ Kf7
24. Rae1 a4
25. a3 Bxd2
26. Bxd2 Bd3
27. Bb4 Qxd4+
28. Kh1 Bxf5
29. R8e7+ Kg8
30. Re8+ Kf7
31. R8e7+ Kg6
32. R7e3 h6
33. Bc3 Qa7
34. Rg3+ Kh7
35. Bb4 Qf2
36. Rf3 Qc2
37. Rc3 Qxb2
38. Rc7 Be4
39. Rg1 d4
40. Bf8 Kg8
41. Bxg7 d3
42. Bxh6 Qxa3
43. Rg7+ Kh8
44. Rc1 Qxc1+
45. Bxc1 d2
46. Bxd2 Kxg7
47. Kg1 Bg6
48. Kf2 Be8
49. Ke3 Bb5
50. Kd4 a3
51. Bc3 Bc6
52. g3 Ba8
53. Kc5 Bf3
54. Kb4 Be2
55. Kxa3 Bh5
56. Kb4 Kh7
57. Kc5 Bd1
58. Kd6 Bc2
59. Ke7 Bf5
60. Kxf6 Bg4
61. Kg5 Bh3
62. Kh4 Bd7
63. g4 Bb5
64. Kg5 Bd3
65. h4 Bc4
66. Kf6 Bd3
67. g5 Bc2
68. h5 Bd1
69. g6+ Kh6
70. Bd2+ Kxh5
71. g7 Bb3
72. Ke7 Bd5
73. Kf8 Kg6
74. g8=Q+ Bxg8
75. Kxg8",1/2-1/2,gpt-3.5-turbo-instruct,Stockfish 3,1/2,1/2,0,0,False,False,False,False,gpt-3.5-turbo-instruct vs. Stockfish 3,75,34.94975781440735
1695411379-3652,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[White Title ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId""4168119""]
[TimeControl40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard']
1. e4 e5
2. Nf3 d6
3. d4 Nd7
4. Bc4 exd4
5. Nxd4 Nb6
6. Bb3 c5
7. Nf3 c4
8. Bxc4 Nxc4
9. Qd4 Ne5
10. Nxe5 Qa5+
11. Nc3 dxe5
12. Qd3 Bb4
13. Bd2 a6
14. O-O Ne7
15. a3 Bxc3
16. Bxc3 Qb6
17. Bxe5 Qh6
18. Rad1 Nc6
19. Bc3 O-O
20. f4 Qh4
21. f5 Re8
22. Rde1 a5
23. Re3 Rd8
24. Qe2 Qe7
25. Rg3 Ne5
26. Qh5 Ra6
27. f6 Qc5+
28. Kh1 g6
29. Qxe5 Qxe5
30. Bxe5 Re6
31. Bc3 Rxe4
32. Bxa5 Rde8
33. Rd3 h5
34. h3 Kh7
35. Rfd1 Be6
36. Rd8 Bf5
37. Rxe8 Rxe8
38. Rd8 Re2
39. Rf8 Be6
40. Bc3 Rxc2
41. Rb8 Bd5
42. Kg1 h4
43. Kf1 g5
44. Rd8 Bxg2+
45. Ke1 Bxh3
46. Rd5 Kh6
47. Bd2 Rxd2
48. Kxd2 Be6
49. Rd8 h3
50. Ke3 Kh5
51. Kf3 g4+
52. Kg3 Kg5
53. Rb8 Kxf6
54. Rxb7 Ke5
55. Rb5+ Kd6
56. a4 f5
57. a5 Bd7
58. Rb6+ Ke5
59. a6 f4+
60. Kh2 g3+
61. Kg1 f3
62. a7 h2+
63. Kh1 f2
64. Kg2 h1=Q+
65. Kxh1 f1=Q#",0-1,gpt-3.5-turbo-instruct,Stockfish 3,0,1,0,0,False,False,False,False,gpt-3.5-turbo-instruct vs. Stockfish 3,66,31.5171217918396
1695411398-6904,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[White Title ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId""4168119""]
[TimeControl40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard']
1. e4 c5
2. Nf3 d6
3. d4 cxd4
4. Nxd4 e6
5. Nc3 a6
6. Be3 h6
7. Qd2 Bd7
8. O-O-O b5
9. f3 Nf6
10. g4 Qc7
11. h4 Be7
12. Be2 b4
13. Nb1 e5
14. Nb3 a5
15. g5 Nh5
16. gxh6 g6
17. f4 a4
18. Na1 exf4
19. Bxf4 Nxf4
20. Qxf4 Be6
21. Bb5+ Nd7
22. Bxd7+ Bxd7
23. Rhf1 Be6
24. Nd2 Bf8
25. Nf3 Bxh6
26. Ng5 Bxa2
27. Rxd6 O-O
28. Rfd1 f6
29. Rxf6 Qxf4+
30. Rxf4 Rxf4
31. b3 Rxh4
32. Rg1 axb3
33. Nxb3 Kh8
34. Kb2 Bg7+
35. Kc1 Bh6
36. Kb2 Bg7+
37. Kc1 Bxb3
38. cxb3 Ra1+
39. Kd2 Rxg1
40. Nf7+ Kg8
41. Nd6 Rg3
42. Ke2 Rh2+
43. Kf1 Rxb3
44. Kg1 Be5
45. Nc4 Rb1#",0-1,gpt-3.5-turbo-instruct,Stockfish 3,0,1,0,0,False,False,False,False,gpt-3.5-turbo-instruct vs. Stockfish 3,46,19.573212146759033
